tier,id,content,tier_name,tier_type,time_start,time_end,source,linguist,language
6,16,et ça là pala du coup,Jean_Transcription-txt-mkt,Phrases,47.43,49.613,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
6,17,que je peux dire a moo palong,Jean_Transcription-txt-mkt,Phrases,50.688,52.528,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,18,a moo palan palan,Jean_Transcription-txt-mkt,Phrases,52.996,53.986,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,16,a moo palan palan,Nigai_Transcription-txt-mkt,Phrases,53.928,55.269,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,19,ça reste toujours palan,Jean_Transcription-txt-mkt,Phrases,55.321,56.877,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,17,parce que voilà ça,Nigai_Transcription-txt-mkt,Phrases,57.899,58.996,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
2,18,palan parce que,Nigai_Transcription-txt-mkt,Phrases,59.305,60.299,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,19,sais pas pourquoi l'autre il s'est trompé parce que normalement il doit pas dire comme ça téï,Nigai_Transcription-txt-mkt,Phrases,62.299,66.299,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
2,20,remets remets remets,Nigai_Transcription-txt-mkt,Phrases,68.31,69.556,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,21,ehni a vaya xhayu,Nigai_Transcription-txt-mkt,Phrases,73.636,75.179,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,22,ena a kon moo cahni na evaaya xhayu,Nigai_Transcription-txt-mkt,Phrases,77.396,80.299,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,23,hê,Nigai_Transcription-txt-mkt,Phrases,80.768,81.145,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,24,na kon moo cahni,Nigai_Transcription-txt-mkt,Phrases,81.533,82.916,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,25,pala i toot ca,Nigai_Transcription-txt-mkt,Phrases,83.419,84.219,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,20,pala i toot ca,Jean_Transcription-txt-mkt,Phrases,84.825,85.476,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,26,hê,Nigai_Transcription-txt-mkt,Phrases,85.762,86.025,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,27,normalement tu dois dire,Nigai_Transcription-txt-mkt,Phrases,87.179,88.482,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
2,28,ena kon moo cahni ena a koon i toot ca,Nigai_Transcription-txt-mkt,Phrases,88.973,91.11,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,21,ena koon,Jean_Transcription-txt-mkt,Phrases,91.662,92.566,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,29,ena a koon i toot ca,Nigai_Transcription-txt-mkt,Phrases,92.556,94.209,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,22,ena a koon i toot ca,Jean_Transcription-txt-mkt,Phrases,94.186,95.508,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,30,il est avec ou chais pas,Nigai_Transcription-txt-mkt,Phrases,96.382,97.652,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,23,ok,Jean_Transcription-txt-mkt,Phrases,97.688,98.035,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,24,donc koon c'est pas forcément sur,Jean_Transcription-txt-mkt,Phrases,98.828,100.651,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,31,ou bien il dessus ou,Nigai_Transcription-txt-mkt,Phrases,99.819,101.487,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,25,si tu veux vraiment préciser tu vas dire pwan bwan,Jean_Transcription-txt-mkt,Phrases,102.047,105.031,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,32,ko,Nigai_Transcription-txt-mkt,Phrases,103.832,104.208,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,33,ai koon,Nigai_Transcription-txt-mkt,Phrases,105.298,105.652,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,26,xalan,Jean_Transcription-txt-mkt,Phrases,105.639,106.186,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,27,celan,Jean_Transcription-txt-mkt,Phrases,106.562,106.973,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,34,celan,Nigai_Transcription-txt-mkt,Phrases,107.293,107.739,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,28,ou nyecan dedans,Jean_Transcription-txt-mkt,Phrases,108.79,109.705,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,35,hai can hai koon,Nigai_Transcription-txt-mkt,Phrases,110.07,111.625,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,29,koon et koon c'est ,Jean_Transcription-txt-mkt,Phrases,112.187,113.373,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,36,koon et koon c'est koon c'est celui qui va ensemble,Nigai_Transcription-txt-mkt,Phrases,113.354,114.958,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,30,c'est pas forcément dessus c'est juste ça touche quoi,Jean_Transcription-txt-mkt,Phrases,116.141,118.241,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,37,oui voilà ensemble,Nigai_Transcription-txt-mkt,Phrases,118.283,119.354,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,31,d'accord,Jean_Transcription-txt-mkt,Phrases,119.693,120.116,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,32,koon,Jean_Transcription-txt-mkt,Phrases,120.505,121.042,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,38,mais lui il avait dit ça mais voilà on va,Nigai_Transcription-txt-mkt,Phrases,125.122,127.179,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
2,39,mais c'est ce que lui il a dit,Nigai_Transcription-txt-mkt,Phrases,127.9,129.386,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,33,oui oui,Jean_Transcription-txt-mkt,Phrases,129.341,129.817,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,34,après pour le palan ou pala i toot le pala i est-ce que tu peux dire ça d'un objet i siio i kii i,Jean_Transcription-txt-mkt,Phrases,130.208,139.236,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
6,35,i balan i balan ye,Jean_Transcription-txt-mkt,Phrases,139.613,141.042,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,36,i bati ye,Jean_Transcription-txt-mkt,Phrases,141.499,142.265,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,40,palan,Nigai_Transcription-txt-mkt,Phrases,145.696,146.117,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,37,oui,Jean_Transcription-txt-mkt,Phrases,146.614,146.843,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,41,pala i bati ye,Nigai_Transcription-txt-mkt,Phrases,146.865,147.746,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,38,oui,Jean_Transcription-txt-mkt,Phrases,147.817,148.061,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,39,il est couché a kon nyaut cahni,Jean_Transcription-txt-mkt,Phrases,149.808,151.223,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,42,a kon majit la pala i siio a,Nigai_Transcription-txt-mkt,Phrases,151.22,153.519,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,43,a la pala i siio a,Nigai_Transcription-txt-mkt,Phrases,154.893,156.756,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,40,pala i bofwanmwa,Jean_Transcription-txt-mkt,Phrases,157.454,158.64,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,44, pala i bofwanmwa a,Nigai_Transcription-txt-mkt,Phrases,158.103,159.779,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,41,ça ça se dit,Jean_Transcription-txt-mkt,Phrases,160.02,160.583,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,45,oui,Nigai_Transcription-txt-mkt,Phrases,160.696,161.091,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,46,cela i bofwanmwa,Nigai_Transcription-txt-mkt,Phrases,161.875,163.193,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,42,c'est pareil que cela,Jean_Transcription-txt-mkt,Phrases,163.206,164.267,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
6,43,pala et cela ça va ensemble,Jean_Transcription-txt-mkt,Phrases,164.565,165.964,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,47,oui c'est pareil celan c'est à côté,Nigai_Transcription-txt-mkt,Phrases,165.679,168.121,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,44,c'est la même chose,Jean_Transcription-txt-mkt,Phrases,166.169,167.069,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
6,45,mhm,Jean_Transcription-txt-mkt,Phrases,168.188,168.828,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,48,palan c'est voilà,Nigai_Transcription-txt-mkt,Phrases,169.03,170.059,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
2,49,c'est à côté aussi,Nigai_Transcription-txt-mkt,Phrases,170.562,171.305,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,46,mais pala alors celan ça veut juste dire à côté palan c'est c'est,Jean_Transcription-txt-mkt,Phrases,171.739,176.116,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
6,47,tout près c'est juste c'est près du truc mais c'est pas forcément sur le côté du truc,Jean_Transcription-txt-mkt,Phrases,176.39,180.299,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,50,oui parce que tu dis chez lui aussi c'est palan,Nigai_Transcription-txt-mkt,Phrases,182.345,184.882,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,48,oui oui,Jean_Transcription-txt-mkt,Phrases,185.19,186.585,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,51,ou bien chez moi palong,Nigai_Transcription-txt-mkt,Phrases,187.088,188.848,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
2,52,chez lui c'est palan pala i,Nigai_Transcription-txt-mkt,Phrases,189.83,192.47,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
2,53,pala i bofwanmwa,Nigai_Transcription-txt-mkt,Phrases,193.716,194.596,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
2,54,voilà,Nigai_Transcription-txt-mkt,Phrases,194.882,195.156,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,49,ok,Jean_Transcription-txt-mkt,Phrases,198.503,198.877,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,50,eum,Jean_Transcription-txt-mkt,Phrases,199.568,200.162,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,51,donc du coup pala en fait c'est juste à côté enfin c'est,Jean_Transcription-txt-mkt,Phrases,200.459,203.808,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
6,52,tout près,Jean_Transcription-txt-mkt,Phrases,204.105,204.539,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,55,oui voilà,Nigai_Transcription-txt-mkt,Phrases,204.852,205.116,vamale-180807-dede-pala-cela_LR.eaf,FALSE,fr
6,53,c'est tout près,Jean_Transcription-txt-mkt,Phrases,205.045,205.746,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,56,voilà,Nigai_Transcription-txt-mkt,Phrases,205.746,206.167,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,54,celan c'est à côté,Jean_Transcription-txt-mkt,Phrases,206.893,207.796,vamale-180807-dede-pala-cela_LR.eaf,TRUE,fr
2,57,voilà,Nigai_Transcription-txt-mkt,Phrases,208.07,208.345,vamale-180807-dede-pala-cela_LR.eaf,FALSE,va
6,55,ok d'accord,Jean_Transcription-txt-mkt,Phrases,210.333,211.248,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
6,56,merci,Jean_Transcription-txt-mkt,Phrases,211.682,212.025,vamale-180807-dede-pala-cela_LR.eaf,TRUE,va
2,1,paa go vii mati ma gase,Nigai_Transcription-txt-mkt,Phrases,0,3.167,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,1,ok,Jean_Transcription-txt-mkt,Phrases,2.23,3.17,vamale-180807-dede-passive_LR.eaf,TRUE,va
6,2,d'accord,Jean_Transcription-txt-mkt,Phrases,3.693,4.516,vamale-180807-dede-passive_LR.eaf,TRUE,va
6,3,nous sommes le 7 août 2018 chez Dédé à Tiouandé,Jean_Transcription-txt-mkt,Phrases,5.601,10.024,vamale-180807-dede-passive_LR.eaf,TRUE,fr
6,4,profite de l'enregistrer pendant que l'autre n'est pas là,Jean_Transcription-txt-mkt,Phrases,11.064,13.144,vamale-180807-dede-passive_LR.eaf,TRUE,fr
6,5,ok est-ce que tu peux dire euh,Jean_Transcription-txt-mkt,Phrases,13.956,16.253,vamale-180807-dede-passive_LR.eaf,TRUE,fr
6,6,le hmasame cahni kavi pa ja thathea i apuli,Jean_Transcription-txt-mkt,Phrases,17.441,20.619,vamale-180807-dede-passive_LR.eaf,TRUE,va
6,7,ils sont arrivé ici mais l'homme il avait déjà été tué,Jean_Transcription-txt-mkt,Phrases,21.156,23.441,vamale-180807-dede-passive_LR.eaf,TRUE,fr
2,2,ûhû,Nigai_Transcription-txt-mkt,Phrases,27.076,27.807,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,3,go vi hmwaeke?,Nigai_Transcription-txt-mkt,Phrases,30.504,31.121,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,8,le hmasame cahni kavi paa ja thathea i apuli,Jean_Transcription-txt-mkt,Phrases,31.59,34.744,vamale-180807-dede-passive_LR.eaf,TRUE,va
2,4,le hmasame cahni,Nigai_Transcription-txt-mkt,Phrases,38.619,39.99,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,9,kavi paa ja thathea i apuli,Jean_Transcription-txt-mkt,Phrases,40.973,42.71,vamale-180807-dede-passive_LR.eaf,TRUE,va
2,5,kavi pa ja thatheea,Nigai_Transcription-txt-mkt,Phrases,43.487,44.904,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,10,i apuli,Jean_Transcription-txt-mkt,Phrases,46.584,47.099,vamale-180807-dede-passive_LR.eaf,TRUE,va
2,6,ka i apuli,Nigai_Transcription-txt-mkt,Phrases,48.321,49.487,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,7,thatheea,Nigai_Transcription-txt-mkt,Phrases,50.027,50.822,vamale-180807-dede-passive_LR.eaf,FALSE,va
11,1,le thebii dat,Mao_Transcription-txt-mkt,Phrases,50.819,51.643,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,8,hê,Nigai_Transcription-txt-mkt,Phrases,59.247,59.567,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,9,hmwakan goon go vi hmwaana hm,Nigai_Transcription-txt-mkt,Phrases,59.899,61.464,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,10,gase hmasame cahni eh,Nigai_Transcription-txt-mkt,Phrases,62.253,63.944,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,11,le hmasame cahni,Jean_Transcription-txt-mkt,Phrases,65.524,66.874,vamale-180807-dede-passive_LR.eaf,TRUE,va
2,11,le hmasame cahni kavi paaja thathea i apuli,Nigai_Transcription-txt-mkt,Phrases,66.871,69.354,vamale-180807-dede-passive_LR.eaf,FALSE,va
11,2,maa me o li xhayu,Mao_Transcription-txt-mkt,Phrases,69.826,71.556,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,12,cipa goon ma go vi hmwaena kavi kavi paa ja thatheea  ,Nigai_Transcription-txt-mkt,Phrases,71.55,74.383,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,13,le hmasame cahni,Nigai_Transcription-txt-mkt,Phrases,76.584,77.887,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,14,kavi paaja thatheea,Nigai_Transcription-txt-mkt,Phrases,78.31,79.761,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,15,ka i apuli,Nigai_Transcription-txt-mkt,Phrases,80.15,80.893,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,12,ka i apuli,Jean_Transcription-txt-mkt,Phrases,81.229,81.84,vamale-180807-dede-passive_LR.eaf,TRUE,va
2,16,ka i apuli,Nigai_Transcription-txt-mkt,Phrases,81.84,82.866,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,13,ça ça va,Jean_Transcription-txt-mkt,Phrases,82.868,83.399,vamale-180807-dede-passive_LR.eaf,TRUE,va
6,14,et ça ça veut dire quoi?,Jean_Transcription-txt-mkt,Phrases,83.727,85.11,vamale-180807-dede-passive_LR.eaf,TRUE,fr
11,3,go vii da?,Mao_Transcription-txt-mkt,Phrases,89.864,90.333,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,15,le hmasame cahni kavi paa ja thathea ka i apuli,Jean_Transcription-txt-mkt,Phrases,91.67,94.779,vamale-180807-dede-passive_LR.eaf,TRUE,va
11,4,ils sont arrivé mais lui il est mort,Mao_Transcription-txt-mkt,Phrases,96.222,99.901,vamale-180807-dede-passive_LR.eaf,FALSE,fr
2,17, kavi na goon ma go vi hapi le hmasame cahni,Nigai_Transcription-txt-mkt,Phrases,99.905,102.993,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,18,kavi paa thathea,Nigai_Transcription-txt-mkt,Phrases,103.499,105.179,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,19,kavi paa ja thathe i apuli,Nigai_Transcription-txt-mkt,Phrases,106.401,109.35,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,20,hey hey ,Nigai_Transcription-txt-mkt,Phrases,110.779,111.499,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,21,ûhû kavi i apuli paa ja thathea,Nigai_Transcription-txt-mkt,Phrases,111.876,114.013,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,22,cahma i apuli,Nigai_Transcription-txt-mkt,Phrases,114.504,115.179,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,23,hê na goon ma go nya,Nigai_Transcription-txt-mkt,Phrases,117.281,118.664,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,24,le hmasame cahni,Nigai_Transcription-txt-mkt,Phrases,119.601,120.607,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,25,cahma i apuli paa ja thatheea,Nigai_Transcription-txt-mkt,Phrases,121.087,122.664,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,26,kavi cahma i apuli paa ja thatheea <voilà faut préciser>,Nigai_Transcription-txt-mkt,Phrases,123.259,129.51,vamale-180807-dede-passive_LR.eaf,FALSE,fr
2,27,hê na goon,Nigai_Transcription-txt-mkt,Phrases,130.675,130.967,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,16,go vi hmwaeke?,Jean_Transcription-txt-mkt,Phrases,130.953,131.845,vamale-180807-dede-passive_LR.eaf,TRUE,va
11,5,le hmarame o li xhau,Mao_Transcription-txt-mkt,Phrases,131.808,134.84,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,28,u the le,Nigai_Transcription-txt-mkt,Phrases,135.242,135.822,vamale-180807-dede-passive_LR.eaf,FALSE,va
11,6,u the le,Mao_Transcription-txt-mkt,Phrases,135.817,136.346,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,29,kana xhon bwati na na tha go vi thuan na ma tha go vii thuan i hunviikan,Nigai_Transcription-txt-mkt,Phrases,137.464,142.493,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,30,kavi le hmasame cahni cahma i apuli pa ja thatheea,Nigai_Transcription-txt-mkt,Phrases,143.784,146.744,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,31,na hmwaana hunviikan hê kavi le hmasame cahni cahma i apuli pa ja thatheea,Nigai_Transcription-txt-mkt,Phrases,147.819,153.361,vamale-180807-dede-passive_LR.eaf,FALSE,va
11,7,voilà hm,Mao_Transcription-txt-mkt,Phrases,153.864,154.95,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,32,na hmwaana hunviikan goon ma go vi hmwaana,Nigai_Transcription-txt-mkt,Phrases,155.361,157.487,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,17,ok,Jean_Transcription-txt-mkt,Phrases,157.796,158.493,vamale-180807-dede-passive_LR.eaf,TRUE,va
2,33,hê,Nigai_Transcription-txt-mkt,Phrases,162.367,164.207,vamale-180807-dede-passive_LR.eaf,FALSE,va
2,34,le hmasame cahni,Nigai_Transcription-txt-mkt,Phrases,168.093,170.641,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,18,d'accord,Jean_Transcription-txt-mkt,Phrases,174.824,175.419,vamale-180807-dede-passive_LR.eaf,TRUE,va
2,35,kavi i apuli paa ja thatheea,Nigai_Transcription-txt-mkt,Phrases,178.104,180.996,vamale-180807-dede-passive_LR.eaf,FALSE,va
6,19,et là c'est pas clair qui l'a tué,Jean_Transcription-txt-mkt,Phrases,182.55,184.047,vamale-180807-dede-passive_LR.eaf,TRUE,fr
6,20,c'est juste qu'il a été tué,Jean_Transcription-txt-mkt,Phrases,184.744,185.841,vamale-180807-dede-passive_LR.eaf,TRUE,fr
6,21,ou ,Jean_Transcription-txt-mkt,Phrases,186.15,186.699,vamale-180807-dede-passive_LR.eaf,TRUE,va
2,36,non mais là c'est clair déjà qui l'a tué,Nigai_Transcription-txt-mkt,Phrases,187.144,189.487,vamale-180807-dede-passive_LR.eaf,FALSE,fr
2,37,parce que là on a dit apuli,Nigai_Transcription-txt-mkt,Phrases,190.321,191.75,vamale-180807-dede-passive_LR.eaf,FALSE,en
6,22,ah mais c'est lui qui a qui a tué l'autre,Jean_Transcription-txt-mkt,Phrases,194.23,196.184,vamale-180807-dede-passive_LR.eaf,TRUE,fr
2,38,voilà on précise déjà,Nigai_Transcription-txt-mkt,Phrases,196.641,198.06,vamale-180807-dede-passive_LR.eaf,FALSE,fr
2,1,"<alors nous sommes le neuf août 2018 à Paula, We Hava, chez Adèle Gohoup>",Jean_Transcription-txt-mkt,Phrases,3.03,10.56,vamale-180809-1_LR.eaf,TRUE,fr
2,2,<eum et on va parler des femmes>,Jean_Transcription-txt-mkt,Phrases,11.57,14.11,vamale-180809-1_LR.eaf,TRUE,fr
2,3,<ce qui ce qui voilà y a plusieurs trucs mais>,Jean_Transcription-txt-mkt,Phrases,15.805,18.975,vamale-180809-1_LR.eaf,TRUE,fr
2,4,<je me demandais le à la à la maison> ca i xhoogo,Jean_Transcription-txt-mkt,Phrases,19.595,23.955,vamale-180809-1_LR.eaf,TRUE,fr
2,5,i <minimum> na i da. goon ma le goon ma li thamo le vwa,Jean_Transcription-txt-mkt,Phrases,24.59,29.51,vamale-180809-1_LR.eaf,TRUE,va
2,6,goon ma goon ma vwa i da ca xhoogo,Jean_Transcription-txt-mkt,Phrases,30.265,32.615,vamale-180809-1_LR.eaf,TRUE,va
1,1,ah abe,Adèle_Transcription-txt-mkt,Phrases,33.225,35.005,vamale-180809-1_LR.eaf,FALSE,va
1,2,na i <répondre en> vwa vamale,Adèle_Transcription-txt-mkt,Phrases,35.11,37.36,vamale-180809-1_LR.eaf,FALSE,fr
2,7,vamale,Jean_Transcription-txt-mkt,Phrases,36.8,37.73,vamale-180809-1_LR.eaf,TRUE,va
1,3,abe nyecahni can xhoogo li thamo,Adèle_Transcription-txt-mkt,Phrases,37.68,39.82,vamale-180809-1_LR.eaf,FALSE,va
1,4,ma abe nyoot,Adèle_Transcription-txt-mkt,Phrases,39.82,40.47,vamale-180809-1_LR.eaf,FALSE,va
1,5,le fuu xhetham,Adèle_Transcription-txt-mkt,Phrases,43.4,45.35,vamale-180809-1_LR.eaf,FALSE,va
2,8,mhm,Jean_Transcription-txt-mkt,Phrases,45.15,45.45,vamale-180809-1_LR.eaf,TRUE,va
1,6,ma koin,Adèle_Transcription-txt-mkt,Phrases,45.485,46.585,vamale-180809-1_LR.eaf,FALSE,va
1,7,a le vwa <ménage>,Adèle_Transcription-txt-mkt,Phrases,46.71,47.91,vamale-180809-1_LR.eaf,FALSE,fr
2,9,m,Jean_Transcription-txt-mkt,Phrases,47.995,48.315,vamale-180809-1_LR.eaf,TRUE,va
1,8,koin,Adèle_Transcription-txt-mkt,Phrases,48.41,48.91,vamale-180809-1_LR.eaf,FALSE,va
1,9,abe hamwa can nyangan aman,Adèle_Transcription-txt-mkt,Phrases,49.075,51.025,vamale-180809-1_LR.eaf,FALSE,va
2,10,m,Jean_Transcription-txt-mkt,Phrases,51.215,51.845,vamale-180809-1_LR.eaf,TRUE,va
1,10,kona abe ma li thamo tha vataan li nyangan aman abe,Adèle_Transcription-txt-mkt,Phrases,52.545,56.695,vamale-180809-1_LR.eaf,FALSE,va
1,11,le ha? cami uvu manio xhwaeo tha vataan,Adèle_Transcription-txt-mkt,Phrases,57.715,61.385,vamale-180809-1_LR.eaf,FALSE,va
1,12,kon tha abe saavi camabe icu koon kon <marché>,Adèle_Transcription-txt-mkt,Phrases,62.445,65.645,vamale-180809-1_LR.eaf,FALSE,fr
1,13,hmwakan ko i <jeudi du nord>,Adèle_Transcription-txt-mkt,Phrases,66.45,68.1,vamale-180809-1_LR.eaf,FALSE,va
1,14,tha abe vataan saavi li xaabe le feta le icu koon,Adèle_Transcription-txt-mkt,Phrases,68.58,72.34,vamale-180809-1_LR.eaf,FALSE,va
2,11,fine thoatit,Jean_Transcription-txt-mkt,Phrases,74.115,75.125,vamale-180809-1_LR.eaf,TRUE,va
1,15,m fine thoatiti,Adèle_Transcription-txt-mkt,Phrases,75.085,76.125,vamale-180809-1_LR.eaf,FALSE,va
2,12,fine daween vwasiteke,Jean_Transcription-txt-mkt,Phrases,75.17,76.7,vamale-180809-1_LR.eaf,TRUE,va
1,16,ka cahma <mardi vendredi marché> hmwakan,Adèle_Transcription-txt-mkt,Phrases,76.17,79.085,vamale-180809-1_LR.eaf,FALSE,fr
1,17,cama vwa li bigo,Adèle_Transcription-txt-mkt,Phrases,79.085,80.585,vamale-180809-1_LR.eaf,FALSE,va
1,18,tha abe vataan icu koon tha <pièces> abe ma abe thake bigo,Adèle_Transcription-txt-mkt,Phrases,80.63,84.16,vamale-180809-1_LR.eaf,FALSE,va
2,13,m,Jean_Transcription-txt-mkt,Phrases,83.11,83.59,vamale-180809-1_LR.eaf,TRUE,va
1,19,hmwakan ko li marie,Adèle_Transcription-txt-mkt,Phrases,84.77,86,vamale-180809-1_LR.eaf,FALSE,va
1,20,tha abe vataan vwa icu koon suki saube le suki udoole sika,Adèle_Transcription-txt-mkt,Phrases,86.01,90.55,vamale-180809-1_LR.eaf,FALSE,va
1,21,thaabe vataan vwa,Adèle_Transcription-txt-mkt,Phrases,90.905,92.335,vamale-180809-1_LR.eaf,FALSE,va
2,14,ka gavwe a,Jean_Transcription-txt-mkt,Phrases,92.765,94.065,vamale-180809-1_LR.eaf,TRUE,va
2,15,ka gavwe icu koon li,Jean_Transcription-txt-mkt,Phrases,94.53,96.14,vamale-180809-1_LR.eaf,TRUE,va
2,16,li aman ca ma,Jean_Transcription-txt-mkt,Phrases,96.52,97.8,vamale-180809-1_LR.eaf,TRUE,va
2,17,ma gavwe,Jean_Transcription-txt-mkt,Phrases,97.895,99.055,vamale-180809-1_LR.eaf,TRUE,va
2,18,vwa sukin li saun li,Jean_Transcription-txt-mkt,Phrases,99.2,101.05,vamale-180809-1_LR.eaf,TRUE,va
